Opération	Division	Description	Designation	Type unité	Type produit	Nombre unité	Statut ADV	N° Lot	Superficie	Prix unitaire	Prix total	Titre foncier	Numéro Client	Client	CIN/RC	Dossier	Type document	Désignation type de document	Création	Vers1	Vers2	Vers3	Total versement	Date livraison	Date contrat	Vers regularis	Trop perçu réglé	Trop perçu non réglé	Reste à payer	Total avances	
180621.03	1802	Berkane                       	RESIDENCE GREEN HOUSE R+3               	CONSTRUCTION LOGEMENT    	CONSTR MOYEN& HAUT STANDING APPARTEMENT 	1	2	F 3.3             	85	4705.88	400000	                    	11080630	Emelda Fernier	F348950	21660172	ZVL 	Vente libre         	20190716	100000	100000	100000	300000	0	0	0	0	0	100000	300000	
180621.03	1802	Berkane                       	RESIDENCE GREEN HOUSE R+3               	CONSTRUCTION LOGEMENT    	CONSTR MOYEN& HAUT STANDING APPARTEMENT 	1	2	F 3.4             	81.5	4785.28	390000	                    	11081766	Chrissie Najara	F2159	21660838	ZVL 	Vente libre         	20190731	97500	97500	97500	292500	0	0	0	0	0	97500	292500	
180621.03	1802	Berkane                       	RESIDENCE GREEN HOUSE R+3               	CONSTRUCTION LOGEMENT    	CONSTR MOYEN& HAUT STANDING APPARTEMENT 	1	2	G 3.1             	77	4675.32	360000	                    	11083868	Lisette Buscombe	FA55466	21662207	ZVL 	Vente libre         	20190909	90000	90000	90000	270000	0	0	0	0	0	90000	270000	
180621.03	1802	Berkane                       	RESIDENCE GREEN HOUSE R+3               	CONSTRUCTION LOGEMENT    	CONSTR MOYEN& HAUT STANDING APPARTEMENT 	1	2	G 3.3             	80.7	5204.46	420000	                    	11125861	Silvester Casley	F352951	21747514	ZVL 	Vente libre         	20210423	0	0	0	0	0	0	0	0	0	420000	0	
180621.03	1802	Berkane                       	RESIDENCE GREEN HOUSE R+3               	CONSTRUCTION LOGEMENT    	CONSTR MOYEN& HAUT STANDING APPARTEMENT 	1	2	G 3.4             	85.5	4678.36	400000	                    	11081244	Grayce Lie	F229797	21660562	ZVL 	Vente libre         	20190723	100000	100000	100000	300000	0	0	0	0	0	100000	300000	
180621.03	1802	Berkane                       	RESIDENCE GREEN HOUSE R+3               	CONSTRUCTION LOGEMENT    	CONSTR MOYEN& HAUT STANDING APPARTEMENT 	1	2	H 3.1             	72	4861.11	350000	                    	11083078	Walsh Langdridge	F825999	21661738	ZVL 	Vente libre         	20190827	87500	87500	87500	262500	0	0	0	0	0	87500	262500	
180621.03	1802	Berkane                       	RESIDENCE GREEN HOUSE R+3               	CONSTRUCTION LOGEMENT    	CONSTR MOYEN& HAUT STANDING APPARTEMENT 	1	2	H 3.2             	77	4675.32	360000	                    	11078526	Franciskus Siggee	PZ836846	21659276	ZVL 	Vente libre         	20190628	94762.1	89000	86207.9	269970	0	0	0	0	0	90030	269970	
180621.03	1802	Berkane                       	RESIDENCE GREEN HOUSE R+3               	CONSTRUCTION LOGEMENT    	CONSTR MOYEN& HAUT STANDING APPARTEMENT 	1	2	H 3.4             	81.1	4808.88	390000	                    	11054461	Brew Dahl	F725605	21660520	ZVL 	Vente libre         	20190722	100000	50000	0	150000	0	0	0	0	0	240000	150000	
180621.03	1802	Berkane                       	RESIDENCE GREEN HOUSE R+3               	CONSTRUCTION USAGE COMM. 	CONSTR LOCAUX COMMERCIAUX               	1	2	A m.1             	132.5	4279.25	567000	                    	11084429	Adolphe Feavers	FA60252	21662530	ZVL 	Vente libre         	20190917	80000	0	0	80000	0	0	0	0	0	487000	80000	
180621.03	1802	Berkane                       	RESIDENCE GREEN HOUSE R+3               	CONSTRUCTION USAGE COMM. 	CONSTR LOCAUX COMMERCIAUX               	1	2	A m.2             	88.5	3423.73	303000	                    	10209901	Anna Grabbam	PU807907	21661371	ZVL 	Vente libre         	20190816	151500	151500	0	303000	0	0	0	0	0	0	303000	
180621.03	1802	Berkane                       	RESIDENCE GREEN HOUSE R+3               	CONSTRUCTION USAGE COMM. 	CONSTR LOCAUX COMMERCIAUX               	1	2	B m.1             	34.5	6434.78	222000	                    	11081632	Alric Pinks	FJ10191	21661422	ZVL 	Vente libre         	20190819	111000	111000	0	222000	0	0	0	0	0	0	222000	
180621.03	1802	Berkane                       	RESIDENCE GREEN HOUSE R+3               	CONSTRUCTION USAGE COMM. 	CONSTR LOCAUX COMMERCIAUX               	1	2	B m.2             	136.5	4197.8	573000	                    	11085034	Artemas Heritege	AB67126	21662786	ZVL 	Vente libre         	20190924	286500	0	0	286500	0	0	0	0	0	286500	286500	
180621.03	1802	Berkane                       	RESIDENCE GREEN HOUSE R+3               	CONSTRUCTION USAGE COMM. 	CONSTR LOCAUX COMMERCIAUX               	1	2	C m.1             	88.5	3423.73	303000	                    	10159863	Chad Paynter	FJ11616	21661372	ZVL 	Vente libre         	20190816	151500	151500	0	303000	0	0	0	0	0	0	303000	
180621.03	1802	Berkane                       	RESIDENCE GREEN HOUSE R+3               	CONSTRUCTION USAGE COMM. 	CONSTR LOCAUX COMMERCIAUX               	1	2	C m.2             	140.5	4121	579000	                    	10576554	Joni Ginnane	F6727	21729382	ZVL 	Vente libre         	20200117	223560	223560	0	447120	0	0	0	0	0	131880	447120	
180621.03	1802	Berkane                       	RESIDENCE GREEN HOUSE R+3               	CONSTRUCTION USAGE COMM. 	CONSTR LOCAUX COMMERCIAUX               	1	2	D m.1             	139	4129.5	574000	                    	10575051	Odessa MacAdie	F265013	21729381	ZVL 	Vente libre         	20200117	233220	233220	0	466440	0	0	0	0	0	107560	466440	
180621.03	1802	Berkane                       	RESIDENCE GREEN HOUSE R+3               	CONSTRUCTION USAGE COMM. 	CONSTR LOCAUX COMMERCIAUX               	1	2	D m.2             	167.5	3940.3	660000	                    	10581929	Lexie Caws	F27943	21729380	ZVL 	Vente libre         	20200117	231840	231840	0	463680	0	0	0	0	0	196320	463680	
180621.03	1802	Berkane                       	RESIDENCE GREEN HOUSE R+3               	CONSTRUCTION USAGE COMM. 	CONSTR LOCAUX COMMERCIAUX               	1	2	E m.1             	122.7	4832.93	593000	                    	10617340	Shel Heifer	PP835205	21730086	ZVL 	Vente libre         	20200207	189760	0	0	189760	0	0	0	0	0	403240	189760	
180621.03	1802	Berkane                       	RESIDENCE GREEN HOUSE R+3               	CONSTRUCTION USAGE COMM. 	CONSTR LOCAUX COMMERCIAUX               	1	2	E m.2             	140.5	4121	579000	                    	11077050	Rustin Fontel	FA42999	21743395	ZVL 	Vente libre         	20210121	150000	0	0	150000	0	0	0	0	0	429000	150000	
180621.03	1802	Berkane                       	RESIDENCE GREEN HOUSE R+3               	CONSTRUCTION USAGE COMM. 	CONSTR LOCAUX COMMERCIAUX               	1	2	F m.1             	136.5	4197.8	573000	                    	11085034	Noel Marsay	AB67126	21662788	ZVL 	Vente libre         	20190924	286500	0	0	286500	0	0	0	0	0	286500	286500	
180621.03	1802	Berkane                       	RESIDENCE GREEN HOUSE R+3               	CONSTRUCTION USAGE COMM. 	CONSTR LOCAUX COMMERCIAUX               	1	2	F m.2             	142	5000	710000	                    	10605467	Ingram Begley	FA73849	21743384	ZVL 	Vente libre         	20210121	355000	0	0	355000	0	0	0	0	0	355000	355000	
180621.03	1802	Berkane                       	RESIDENCE GREEN HOUSE R+3               	CONSTRUCTION USAGE COMM. 	CONSTR LOCAUX COMMERCIAUX               	1	2	G m.1             	186	4166.67	775000	                    	11118343	Lucien Oseland	F233186	21743060	ZVL 	Vente libre         	20210114	387500	0	0	387500	0	0	0	0	0	387500	387500	
180621.03	1802	Berkane                       	RESIDENCE GREEN HOUSE R+3               	CONSTRUCTION USAGE COMM. 	CONSTR LOCAUX COMMERCIAUX               	1	2	G m.2             	141.5	4098.94	580000	                    	11084375	Carlyle Lydden	#VALEUR!	21662482	ZVL 	Vente libre         	20190916	290000	0	0	290000	0	0	0	0	0	290000	290000	
180621.03	1802	Berkane                       	RESIDENCE GREEN HOUSE R+3               	CONSTRUCTION USAGE COMM. 	CONSTR LOCAUX COMMERCIAUX               	1	2	H m.1             	141.5	4100	580150	                    	10994338	Ambros Velasquez	F347909	21660910	ZVL 	Vente libre         	20190801	290075	145037.5	0	435112.5	0	0	0	0	0	145037.5	435112.5	
180621.03	1802	Berkane                       	RESIDENCE GREEN HOUSE R+3               	CONSTRUCTION USAGE COMM. 	CONSTR LOCAUX COMMERCIAUX               	1	2	H m.2             	88.5	3350	296475	                    	10994338	Ilyssa Shorrock	F347909	21660908	ZVL 	Vente libre         	20190801	148237.5	0	0	148237.5	0	0	0	0	0	148237.5	148237.5	
180630.02	1804	Jerada-Figuig                 	lotissement SITIR GUENFOUDA             	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC COMMERCIAL   	1	2	1	82	1030	84460	HC2                 	11125243	Dorthea Antonikov	FH8925	21747238	ZVL 	Vente libre         	20210419	25338	0	0	25338	0	0	0	0	0	59122	25338	
180630.02	1804	Jerada-Figuig                 	lotissement SITIR GUENFOUDA             	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC COMMERCIAL   	1	2	2	94	1030	96820	HC2                 	11125311	Margarita Whelpton	FH43390	21747271	ZVL 	Vente libre         	20210419	29046	0	0	29046	0	0	0	0	0	67774	29046	
180630.02	1804	Jerada-Figuig                 	lotissement SITIR GUENFOUDA             	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC COMMERCIAL   	1	2	51	86	1030	88580	HC2                 	11125327	Vivian Shermar	FE6702	21747283	ZVL 	Vente libre         	20210419	26574	0	0	26574	0	0	0	0	0	62006	26574	
180630.02	1804	Jerada-Figuig                 	lotissement SITIR GUENFOUDA             	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC COMMERCIAL   	1	2	52	92	1030	94760	HC2                 	11125257	Mirilla Cubbini	FH35378	21747245	ZVL 	Vente libre         	20210419	28428	0	0	28428	0	0	0	0	0	66332	28428	
180630.02	1804	Jerada-Figuig                 	lotissement SITIR GUENFOUDA             	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC COMMERCIAL   	1	2	53	135	1030	139050	HC2                 	11125374	Amberly O'Kelly	FH34375	21747300	ZVL 	Vente libre         	20210419	41715	0	0	41715	0	0	0	0	0	97335	41715	
180630.02	1804	Jerada-Figuig                 	lotissement SITIR GUENFOUDA             	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC COMMERCIAL   	1	2	54	98	930	91140	HC2                 	11125407	Angy Dowdle	FH33446	21747311	ZVL 	Vente libre         	20210419	27342	0	0	27342	0	0	0	0	0	63798	27342	
180630.02	1804	Jerada-Figuig                 	lotissement SITIR GUENFOUDA             	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC COMMERCIAL   	1	2	55	102	930	94860	HC2                 	11125404	Libbi Trebbett	F330273	21747310	ZVL 	Vente libre         	20210419	0	0	0	0	0	0	0	0	0	94860	0	
180630.02	1804	Jerada-Figuig                 	lotissement SITIR GUENFOUDA             	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC COMMERCIAL   	1	2	56	107	930	99510	HC2                 	11125339	Homerus Frensche	UC51936	21747287	ZVL 	Vente libre         	20210419	0	0	0	0	0	0	0	0	0	99510	0	
180630.02	1804	Jerada-Figuig                 	lotissement SITIR GUENFOUDA             	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC COMMERCIAL   	1	2	59	107	930	99510	HC2                 	11125751	Anderson Durnill	FH40436	21747446	ZVL 	Vente libre         	20210422	0	0	0	0	0	0	0	0	0	99510	0	
180630.02	1804	Jerada-Figuig                 	lotissement SITIR GUENFOUDA             	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC COMMERCIAL   	1	2	60	111	930	103230	HC2                 	11125754	Rachel Willstrop	FH48287	21747447	ZVL 	Vente libre         	20210422	0	0	0	0	0	0	0	0	0	103230	0	
180630.02	1804	Jerada-Figuig                 	lotissement SITIR GUENFOUDA             	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC COMMERCIAL   	1	2	61	115	930	106950	HC2                 	11125906	Hagan Crean	FH48907	21747542	ZVL 	Vente libre         	20210426	0	0	0	0	0	0	0	0	0	106950	0	
180630.02	1804	Jerada-Figuig                 	lotissement SITIR GUENFOUDA             	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC COMMERCIAL   	1	2	62	120	930	111600	HC2                 	11125611	Jammie Server	F680300	21747511	ZVL 	Vente libre         	20210423	33480	0	0	33480	0	0	0	0	0	78120	33480	
180630.02	1804	Jerada-Figuig                 	lotissement SITIR GUENFOUDA             	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC HABITAT      	1	2	3	100	830	83000	HE2                 	10628958	Deni McMychem	F4659	21747257	ZVL 	Vente libre         	20210419	24900	0	0	24900	0	0	0	0	0	58100	24900	
180630.02	1804	Jerada-Figuig                 	lotissement SITIR GUENFOUDA             	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC HABITAT      	1	2	5	100	830	83000	HE2                 	11125297	Randa Barkes	F111364	21747260	ZVL 	Vente libre         	20210419	0	0	0	0	0	0	0	0	0	83000	0	
180630.02	1804	Jerada-Figuig                 	lotissement SITIR GUENFOUDA             	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC HABITAT      	1	2	7	100	830	83000	HE2                 	11125325	Jo Coatman	FH30332	21747279	ZVL 	Vente libre         	20210419	24900	0	0	24900	0	0	0	0	0	58100	24900	
180630.02	1804	Jerada-Figuig                 	lotissement SITIR GUENFOUDA             	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC HABITAT      	1	2	9	100	830	83000	HE2                 	11125308	Annalise Gwinnell	FL80826	21747269	ZVL 	Vente libre         	20210419	24900	0	0	24900	0	0	0	0	0	58100	24900	
180630.02	1804	Jerada-Figuig                 	lotissement SITIR GUENFOUDA             	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC HABITAT      	1	2	11	100	830	83000	HE2                 	11125304	Tessy Blance	FH34982	21747267	ZVL 	Vente libre         	20210419	24900	0	0	24900	0	0	0	0	0	58100	24900	
180630.02	1804	Jerada-Figuig                 	lotissement SITIR GUENFOUDA             	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC HABITAT      	1	2	13	100	830	83000	HE2                 	11125284	Ned De Brett	F173729	21747253	ZVL 	Vente libre         	20210419	24900	0	0	24900	0	0	0	0	0	58100	24900	
180630.02	1804	Jerada-Figuig                 	lotissement SITIR GUENFOUDA             	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC HABITAT      	1	2	15	100	830	83000	HE2                 	11125253	Caye Poate	FH45043	21747241	ZVL 	Vente libre         	20210419	24900	0	0	24900	0	0	0	0	0	58100	24900	
180630.02	1804	Jerada-Figuig                 	lotissement SITIR GUENFOUDA             	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC HABITAT      	1	2	16	100	830	83000	HE2                 	11125838	Marillin Unwins	FL33966	21747497	ZVL 	Vente libre         	20210423	24900	0	0	24900	0	0	0	0	0	58100	24900	
180630.02	1804	Jerada-Figuig                 	lotissement SITIR GUENFOUDA             	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC HABITAT      	1	2	17	100	830	83000	HE2                 	11125431	Tobias Wallace	FH45361	21747323	ZVL 	Vente libre         	20210420	24900	0	0	24900	0	0	0	0	0	58100	24900	
180630.02	1804	Jerada-Figuig                 	lotissement SITIR GUENFOUDA             	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC HABITAT      	1	2	18	100	830	83000	HE2                 	11125622	Willdon Hullett	FH34894	21747409	ZVL 	Vente libre         	20210421	24900	0	0	24900	0	0	0	0	0	58100	24900	
180630.02	1804	Jerada-Figuig                 	lotissement SITIR GUENFOUDA             	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC HABITAT      	1	2	19	100	830	83000	HE2                 	11125417	Carmella de Clercq	FH1126	21747322	ZVL 	Vente libre         	20210420	24900	0	0	24900	0	0	0	0	0	58100	24900	
180630.02	1804	Jerada-Figuig                 	lotissement SITIR GUENFOUDA             	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC HABITAT      	1	2	20	100	830	83000	HE2                 	11125545	Granny Cuttelar	F317656	21747372	ZVL 	Vente libre         	20210420	0	0	0	0	0	0	0	0	0	83000	0	
180630.02	1804	Jerada-Figuig                 	lotissement SITIR GUENFOUDA             	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC HABITAT      	1	2	21	100	830	83000	HE2                 	11125332	Dian Frye	FH56184	21747284	ZVL 	Vente libre         	20210419	24900	0	0	24900	0	0	0	0	0	58100	24900	
180630.02	1804	Jerada-Figuig                 	lotissement SITIR GUENFOUDA             	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC HABITAT      	1	2	22	100	830	83000	HE2                 	11125459	Josiah Pudsall	F142687	21747342	ZVL 	Vente libre         	20210420	0	0	0	0	0	0	0	0	0	83000	0	
180630.02	1804	Jerada-Figuig                 	lotissement SITIR GUENFOUDA             	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC HABITAT      	1	2	23	100	830	83000	HE2                 	11125334	Hulda Osbaldeston	FH17385	21747285	ZVL 	Vente libre         	20210419	24900	0	0	24900	0	0	0	0	0	58100	24900	
180630.02	1804	Jerada-Figuig                 	lotissement SITIR GUENFOUDA             	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC HABITAT      	1	2	24	100	830	83000	HE2                 	11125448	Ailyn Blomfield	FH39167	21747332	ZVL 	Vente libre         	20210420	24900	0	0	24900	0	0	0	0	0	58100	24900	
180630.02	1804	Jerada-Figuig                 	lotissement SITIR GUENFOUDA             	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC HABITAT      	1	2	25	100	830	83000	HE2                 	11125439	Winfield Morrilly	F320083	21747326	ZVL 	Vente libre         	20210420	24900	0	0	24900	0	0	0	0	0	58100	24900	
180630.02	1804	Jerada-Figuig                 	lotissement SITIR GUENFOUDA             	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC HABITAT      	1	2	26	100	830	83000	HE2                 	11125421	Lambert Masdin	FH21445	21747320	ZVL 	Vente libre         	20210420	24900	0	0	24900	0	0	0	0	0	58100	24900	
180630.02	1804	Jerada-Figuig                 	lotissement SITIR GUENFOUDA             	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC HABITAT      	1	2	28	100	830	83000	HE2                 	11125298	Jackquelin Cloney	CB92834	21747264	ZVL 	Vente libre         	20210419	24900	0	0	24900	0	0	0	0	0	58100	24900	
180630.02	1804	Jerada-Figuig                 	lotissement SITIR GUENFOUDA             	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC HABITAT      	1	2	29	95	930	88350	HE2                 	11125247	Annamaria Cope	FH4886	21747240	ZVL 	Vente libre         	20210419	26505	0	0	26505	0	0	0	0	0	61845	26505	
